subject,sessionIndex,rep,H.period,H.t,H.i,H.e,H.five,H.Shift.r,H.o,H.a,H.n,H.l,H.Return
s048,5,10,0.0871,0.0911,0.0679,0.1187,0.0968,0.0781,0.0741,0.0856,0.0874,0.1008,0.1097
s048,5,11,0.1055,0.084,0.0821,0.1082,0.0973,0.095,0.0842,0.091,0.0947,0.0984,0.1153
s048,5,12,0.1111,0.0931,0.0768,0.1166,0.0963,0.1111,0.082,0.0976,0.0765,0.0876,0.1153
s048,5,13,0.1042,0.1034,0.0845,0.0981,0.1071,0.0987,0.0886,0.0818,0.0776,0.0915,0.1039
s048,5,14,0.1045,0.0926,0.0807,0.1095,0.1092,0.1066,0.0839,0.0828,0.1013,0.096,0.1082
s048,5,15,0.1034,0.0832,0.0813,0.0968,0.0955,0.1097,0.1005,0.1013,0.0771,0.1002,0.1053
s048,5,16,0.1121,0.0902,0.081,0.0623,0.0818,0.0778,0.086,0.0984,0.0997,0.1103,0.0979
s048,5,17,0.1163,0.0892,0.0697,0.1079,0.1145,0.0884,0.0889,0.0815,0.1021,0.1055,0.0918
s048,5,18,0.1045,0.0982,0.0753,0.1158,0.1063,0.0979,0.0794,0.1074,0.0493,0.0926,0.0976
s048,5,19,0.1137,0.1074,0.0528,0.091,0.0913,0.1013,0.1071,0.09,0.108,0.106,0.0905
s048,5,20,0.0868,0.0916,0.0929,0.1153,0.0878,0.124,0.0797,0.1045,0.1095,0.119,0.0981
s048,5,21,0.1005,0.0987,0.0654,0.1158,0.0963,0.1132,0.0781,0.1008,0.0681,0.0987,0.0918
s048,5,22,0.0929,0.1013,0.0673,0.1179,0.1174,0.096,0.0828,0.1064,0.1159,0.1179,0.0976
s048,5,23,0.1016,0.0984,0.0744,0.1274,0.0633,0.0731,0.0876,0.0733,0.0881,0.1184,0.1005
s048,5,24,0.0902,0.0987,0.0977,0.1095,0.0892,0.1245,0.0842,0.0918,0.114,0.0973,0.0871
s048,5,25,0.091,0.094,0.0618,0.1377,0.095,0.0923,0.0931,0.09,0.091,0.0865,0.0878
s048,5,26,0.0952,0.0868,0.076,0.1108,0.0966,0.1116,0.0773,0.1018,0.1177,0.1147,0.0889
s048,5,27,0.1018,0.0939,0.0857,0.1161,0.0958,0.1095,0.0715,0.09,0.0997,0.1068,0.091
s048,5,28,0.0718,0.1348,0.053,0.1082,0.0989,0.1082,0.0831,0.0238,0.0942,0.0976,0.0931
s048,5,29,0.0921,0.1042,0.0657,0.1074,0.1029,0.0765,0.0715,0.1087,0.0857,0.12,0.0952
s048,5,30,0.0881,0.094,0.0681,0.1179,0.1013,0.0446,0.0884,0.1279,0.09,0.1108,0.0958
s048,5,31,0.0892,0.0902,0.0921,0.1129,0.0984,0.1237,0.0749,0.1024,0.0963,0.1084,0.0907
s048,5,32,0.0929,0.094,0.0816,0.1248,0.1111,0.1047,0.0707,0.0752,0.0939,0.0979,0.1016
s048,5,33,0.0894,0.0979,0.0819,0.1216,0.1071,0.1126,0.0633,0.0876,0.1031,0.0947,0.0923
s048,5,34,0.0915,0.0971,0.0649,0.124,0.1002,0.1092,0.0784,0.0936,0.0865,0.0987,0.0802
s048,5,35,0.1079,0.0929,0.0937,0.1126,0.1042,0.0979,0.0697,0.0957,0.0565,0.0966,0.0781
s048,5,36,0.1024,0.0948,0.0613,0.1171,0.1024,0.1079,0.0702,0.0847,0.0868,0.1055,0.1031
s048,5,37,0.0839,0.0826,0.0955,0.1121,0.1021,0.1124,0.0868,0.0976,0.0919,0.1317,0.0712
s048,5,38,0.1034,0.0726,0.0799,0.1063,0.1224,0.1021,0.0847,0.086,0.0997,0.1097,0.0976
s048,5,39,0.0781,0.1,0.0813,0.1216,0.0955,0.0675,0.081,0.1008,0.1205,0.0802,0.1018
s048,5,40,0.0971,0.0963,0.0652,0.1351,0.1005,0.1026,0.0799,0.1063,0.0839,0.1008,0.1055
s048,5,41,0.0934,0.1108,0.0815,0.1205,0.1095,0.1055,0.0512,0.0936,0.1026,0.1021,0.0886
s048,5,42,0.1166,0.0897,0.0876,0.124,0.1058,0.1103,0.0778,0.0881,0.1103,0.0918,0.1184
s048,5,43,0.1184,0.1082,0.0684,0.1422,0.1095,0.0913,0.0807,0.1031,0.101,0.1024,0.0839
s048,5,44,0.1132,0.0979,0.0668,0.1316,0.0968,0.0831,0.0929,0.0776,0.1029,0.1039,0.0907
s048,5,45,0.0976,0.0858,0.0758,0.1169,0.0894,0.0944,0.0776,0.0857,0.0921,0.1045,0.0886
s048,5,46,0.0939,0.0818,0.0731,0.1306,0.0947,0.0995,0.0781,0.0979,0.0805,0.1002,0.1095
s048,5,47,0.0936,0.0929,0.0956,0.1211,0.1147,0.0778,0.0831,0.0942,0.0499,0.1037,0.096
s048,5,48,0.1045,0.099,0.071,0.1155,0.0984,0.1132,0.0702,0.0881,0.1047,0.0958,0.0973
s048,5,49,0.0958,0.0963,0.0599,0.1306,0.1068,0.1203,0.0778,0.09,0.0974,0.101,0.0921
s048,5,50,0.1203,0.0969,0.0869,0.13,0.0989,0.0958,0.076,0.0907,0.1082,0.1021,0.1105
s048,6,1,0.0881,0.0865,0.0607,0.0884,0.0768,0.0857,0.0797,0.0973,0.0857,0.0984,0.1002
s048,6,2,0.0712,0.087,0.0543,0.1245,0.0826,0.085,0.0773,0.0919,0.0795,0.0995,0.096
s048,6,3,0.0995,0.09,0.0663,0.09,0.0881,0.0876,0.0955,0.0855,0.0842,0.0968,0.1031
s048,6,4,0.0944,0.077,0.0689,0.1097,0.0915,0.0897,0.0826,0.0868,0.081,0.1042,0.0995
s048,6,5,0.0755,0.0733,0.0496,0.1071,0.0968,0.0952,0.0876,0.0977,0.0792,0.1039,0.1124
s048,6,6,0.1121,0.0957,0.0836,0.1113,0.0897,0.0834,0.0815,0.1029,0.0834,0.0976,0.0188
s048,6,7,0.0984,0.072,0.0805,0.0947,0.0744,0.0934,0.0699,0.0976,0.0945,0.1045,0.1005
s048,6,8,0.0842,0.0807,0.0979,0.1111,0.0704,0.0871,0.0776,0.0976,0.0865,0.1108,0.0683
s048,6,9,0.1224,0.0929,0.0715,0.106,0.0857,0.0836,0.0873,0.0897,0.0858,0.119,0.095
s048,6,10,0.1134,0.0934,0.0763,0.1126,0.0958,0.1093,0.0852,0.0956,0.0993,0.1269,0.1002
s048,6,11,0.0992,0.082,0.0894,0.0863,0.082,0.0877,0.0704,0.0797,0.0924,0.1203,0.0902
s048,6,12,0.0936,0.0641,0.076,0.0902,0.081,0.0903,0.0929,0.0923,0.101,0.1121,0.0947
s048,6,13,0.1068,0.1045,0.0608,0.1084,0.0844,0.0852,0.0707,0.0911,0.0903,0.119,0.0876
s048,6,14,0.1084,0.1029,0.0966,0.1008,0.0839,0.0797,0.0739,0.096,0.0892,0.0934,0.1187
s048,6,15,0.1424,0.0989,0.0818,0.0939,0.0612,0.1485,0.0789,0.1156,0.0726,0.1105,0.1116
s048,6,16,0.1195,0.0902,0.0929,0.1116,0.082,0.0979,0.0836,0.0955,0.0984,0.1055,0.1129
s048,6,17,0.1097,0.0842,0.0919,0.1163,0.0839,0.0702,0.0902,0.1224,0.0791,0.0955,0.0971
s048,6,18,0.0968,0.0921,0.0649,0.0971,0.0831,0.0857,0.067,0.0902,0.1145,0.0989,0.1171
s048,6,19,0.101,0.1039,0.0849,0.11,0.0963,0.1303,0.0757,0.0929,0.0818,0.1182,0.1076
s048,6,20,0.1016,0.0726,0.0654,0.0628,0.0504,0.1145,0.0839,0.1146,0.0966,0.1047,0.1021
s048,6,21,0.0952,0.0771,0.0913,0.1169,0.0913,0.1351,0.0762,0.1101,0.0908,0.1008,0.1034
s048,6,22,0.0931,0.0831,0.0879,0.1166,0.0913,0.1369,0.0855,0.1256,0.0858,0.0942,0.0791
s048,6,23,0.1153,0.0861,0.0652,0.1203,0.1079,0.1198,0.0855,0.1222,0.0918,0.1271,0.0958
s048,6,24,0.0768,0.1003,0.0887,0.1219,0.0942,0.1343,0.0907,0.0921,0.0802,0.1092,0.0989
s048,6,25,0.0968,0.095,0.0984,0.1129,0.0955,0.1089,0.0868,0.1409,0.0858,0.119,0.0984
s048,6,26,0.1121,0.0971,0.0878,0.1105,0.1045,0.1084,0.0699,0.0902,0.0715,0.1166,0.1047
s048,6,27,0.1097,0.1045,0.0906,0.1385,0.095,0.1092,0.0947,0.0995,0.0834,0.1053,0.1153
s048,6,28,0.1,0.09,0.0731,0.1176,0.0778,0.0966,0.0884,0.0981,0.0871,0.1068,0.1116
s048,6,29,0.0929,0.0918,0.0612,0.11,0.1137,0.1047,0.0902,0.1024,0.1124,0.1029,0.0979
s048,6,30,0.1089,0.1,0.0799,0.124,0.1158,0.1068,0.0831,0.1058,0.0921,0.1111,0.1005
s048,6,31,0.1047,0.0934,0.0781,0.0791,0.1066,0.0992,0.0989,0.1108,0.0958,0.1192,0.1166
s048,6,32,0.114,0.0837,0.0982,0.1124,0.081,0.105,0.0739,0.0768,0.104,0.1111,0.1021
s048,6,33,0.1018,0.0889,0.0813,0.1174,0.0881,0.0966,0.0884,0.11,0.0839,0.1071,0.1053
s048,6,34,0.1008,0.0802,0.0791,0.1129,0.1034,0.0968,0.0813,0.0952,0.0712,0.1018,0.1024
s048,6,35,0.0915,0.1043,0.0776,0.1145,0.1155,0.0936,0.0781,0.1034,0.0728,0.1166,0.0886
s048,6,36,0.0797,0.0979,0.071,0.1229,0.0897,0.1039,0.0773,0.1085,0.0919,0.0871,0.0936
s048,6,37,0.1084,0.0998,0.0789,0.1208,0.1082,0.1129,0.0905,0.0958,0.091,0.1121,0.1013
s048,6,38,0.0966,0.0863,0.0908,0.1147,0.1063,0.0757,0.0831,0.0876,0.0929,0.1237,0.0923
s048,6,39,0.0863,0.0966,0.0652,0.1211,0.0868,0.0747,0.0707,0.0963,0.0794,0.0905,0.096
s048,6,40,0.1092,0.0902,0.0604,0.125,0.0939,0.1026,0.0876,0.1079,0.0918,0.1084,0.0944
s048,6,41,0.1031,0.0927,0.0689,0.1422,0.0852,0.0886,0.0681,0.0976,0.0878,0.1024,0.1068
s048,6,42,0.0981,0.0929,0.0781,0.1211,0.0873,0.0836,0.0768,0.1174,0.1042,0.1,0.0952
s048,6,43,0.1068,0.0847,0.0726,0.1111,0.0995,0.1084,0.0863,0.1116,0.0963,0.1,0.1005
s048,6,44,0.0702,0.0887,0.0797,0.1171,0.0889,0.1058,0.0791,0.0881,0.1324,0.1087,0.1024
s048,6,45,0.0987,0.0995,0.0671,0.1493,0.1034,0.1031,0.0876,0.1031,0.0907,0.0926,0.096
s048,6,46,0.1008,0.0958,0.0898,0.124,0.0913,0.1045,0.0889,0.1068,0.0907,0.1016,0.0944
s048,6,47,0.0976,0.1037,0.0763,0.1345,0.1029,0.0894,0.0781,0.109,0.1019,0.1013,0.0876
s048,6,48,0.0873,0.0884,0.0802,0.1369,0.0818,0.0905,0.0762,0.1118,0.0739,0.1053,0.1079
s048,6,49,0.1002,0.1024,0.0921,0.1353,0.1031,0.1208,0.095,0.1087,0.0934,0.0992,0.1016
s048,6,50,0.0863,0.0884,0.0884,0.1132,0.1084,0.1456,0.0839,0.1134,0.0942,0.1087,0.0915
s048,7,1,0.0939,0.0818,0.0747,0.0878,0.0786,0.0892,0.0726,0.0794,0.0966,0.0855,0.0865
s048,7,2,0.0689,0.0887,0.0844,0.0942,0.0871,0.091,0.0744,0.0776,0.0818,0.081,0.091
s048,7,3,0.0884,0.0903,0.0797,0.1147,0.0744,0.09,0.0675,0.0884,0.0499,0.0641,0.0794
s048,7,4,0.0979,0.0866,0.09,0.096,0.1026,0.0847,0.0612,0.1021,0.1037,0.0929,0.1042
s048,7,5,0.0686,0.0831,0.086,0.114,0.0934,0.0813,0.0702,0.0871,0.1089,0.0293,0.0889
s048,7,6,0.0828,0.0853,0.0948,0.1016,0.1018,0.0871,0.0794,0.0939,0.1008,0.0836,0.0818
s048,7,7,0.0715,0.1034,0.0697,0.0979,0.0823,0.0797,0.0805,0.0921,0.105,0.09,0.0923
s048,7,8,0.0712,0.0887,0.0768,0.0939,0.0786,0.0944,0.081,0.0815,0.0747,0.0878,0.1013
s048,7,9,0.0979,0.0908,0.0729,0.1084,0.0654,0.0726,0.0551,0.0781,0.0968,0.0873,0.0799
s048,7,10,0.1008,0.0934,0.0683,0.1126,0.0894,0.0839,0.0639,0.0881,0.0789,0.0926,0.086
s048,7,11,0.1071,0.0871,0.0742,0.1084,0.0929,0.0918,0.0726,0.0971,0.1113,0.0712,0.0847
s048,7,12,0.0834,0.0932,0.0499,0.1203,0.0929,0.0929,0.0749,0.0818,0.1037,0.0768,0.0852
s048,7,13,0.0842,0.0776,0.0747,0.1084,0.0776,0.062,0.0581,0.0749,0.0913,0.0857,0.0839
s048,7,14,0.0966,0.0869,0.0805,0.1121,0.09,0.0744,0.0931,0.0915,0.091,0.1248,0.0966
s048,7,15,0.1055,0.0998,0.0739,0.1192,0.1055,0.095,0.0773,0.0886,0.0826,0.0968,0.0907
s048,7,16,0.0995,0.0876,0.0815,0.1066,0.0989,0.1179,0.0915,0.0953,0.1098,0.1126,0.077
s048,7,17,0.0958,0.0958,0.077,0.1147,0.0947,0.0515,0.0815,0.1034,0.1005,0.1005,0.076
s048,7,18,0.101,0.0982,0.0539,0.1158,0.0865,0.0968,0.0723,0.0805,0.1092,0.0936,0.0839
s048,7,19,0.1063,0.1016,0.0602,0.1005,0.1005,0.0989,0.0836,0.1016,0.0781,0.0939,0.0871
s048,7,20,0.0923,0.0873,0.0515,0.1018,0.0963,0.0847,0.0704,0.0789,0.0868,0.0929,0.0755
s048,7,21,0.0915,0.1005,0.0726,0.119,0.0992,0.0773,0.076,0.0857,0.0931,0.0968,0.0762
s048,7,22,0.09,0.0857,0.067,0.1155,0.119,0.1163,0.0786,0.0995,0.105,0.1034,0.0675
s048,7,23,0.0852,0.0966,0.0483,0.1292,0.0923,0.1029,0.0662,0.0934,0.0918,0.0931,0.0826
s048,7,24,0.0923,0.1047,0.0654,0.0871,0.0934,0.0594,0.061,0.0876,0.105,0.0794,0.0863
s048,7,25,0.0955,0.086,0.0807,0.1192,0.1053,0.0773,0.062,0.1082,0.1153,0.1037,0.0728
s048,7,26,0.0915,0.1069,0.0705,0.13,0.0958,0.0881,0.0733,0.0897,0.0913,0.1013,0.0818
s048,7,27,0.0834,0.09,0.0681,0.1121,0.1029,0.0958,0.0752,0.0989,0.0865,0.0979,0.1053
s048,7,28,0.0831,0.094,0.0636,0.1142,0.0963,0.0878,0.0631,0.0802,0.1274,0.0971,0.0712
s048,7,29,0.0929,0.095,0.0707,0.1132,0.1105,0.0944,0.0699,0.0934,0.0599,0.0952,0.0844
s048,7,30,0.0852,0.084,0.0689,0.1142,0.0992,0.0873,0.0657,0.0918,0.0747,0.0944,0.0741
s048,7,31,0.0913,0.0839,0.0712,0.1279,0.0939,0.0966,0.0839,0.0947,0.0942,0.0931,0.0802
s048,7,32,0.0813,0.0926,0.0715,0.1221,0.1018,0.0952,0.0646,0.0889,0.1003,0.0902,0.0995
s048,7,33,0.0915,0.0884,0.07,0.1295,0.0968,0.1068,0.0691,0.0939,0.076,0.095,0.0741
s048,7,34,0.0979,0.0992,0.0631,0.1095,0.0971,0.0995,0.0781,0.1034,0.0963,0.0863,0.0984
s048,7,35,0.0942,0.0965,0.0839,0.1163,0.0915,0.0815,0.0786,0.0889,0.0823,0.0765,0.086
s048,7,36,0.1082,0.0937,0.0897,0.1366,0.0942,0.095,0.0673,0.0955,0.0689,0.0813,0.0813
s048,7,37,0.0923,0.1161,0.0837,0.1227,0.0947,0.1171,0.0881,0.0977,0.1021,0.0995,0.0971
s048,7,38,0.096,0.1021,0.0855,0.125,0.1005,0.1058,0.0765,0.1039,0.0755,0.1026,0.0981
s048,7,39,0.0857,0.0974,0.0721,0.119,0.1103,0.1076,0.0815,0.0987,0.0923,0.0934,0.0944
s048,7,40,0.0907,0.1042,0.0671,0.1221,0.1092,0.0907,0.0826,0.0955,0.0604,0.1147,0.091
s048,7,41,0.0784,0.1145,0.0658,0.1219,0.0981,0.1184,0.0805,0.0952,0.0942,0.0926,0.091
s048,7,42,0.077,0.1102,0.0799,0.1253,0.0915,0.1024,0.0807,0.1058,0.1132,0.1068,0.095
s048,7,43,0.0921,0.104,0.047,0.0855,0.0818,0.0939,0.0786,0.0847,0.0849,0.0831,0.1
s048,7,44,0.1068,0.1116,0.0541,0.0823,0.0784,0.1129,0.0691,0.096,0.0844,0.0918,0.09
s048,7,45,0.0865,0.1058,0.0557,0.1103,0.1084,0.1058,0.0644,0.0966,0.0966,0.0902,0.0839
s048,7,46,0.0897,0.0937,0.0771,0.1113,0.0987,0.0997,0.0702,0.0934,0.0844,0.0952,0.0794
s048,7,47,0.0768,0.0921,0.0676,0.1058,0.0894,0.095,0.0699,0.1013,0.0923,0.0849,0.0944
s048,7,48,0.0984,0.1055,0.0533,0.1024,0.0939,0.0984,0.0726,0.0952,0.0958,0.0923,0.0894
s048,7,49,0.0876,0.0929,0.0723,0.1008,0.1018,0.0863,0.0736,0.1016,0.0792,0.0931,0.105
s048,7,50,0.0913,0.1031,0.0604,0.1021,0.0913,0.1092,0.0702,0.1108,0.0966,0.0857,0.0966
s048,8,1,0.0702,0.0958,0.075,0.0971,0.0844,0.0895,0.0744,0.0939,0.0855,0.0733,0.082
s048,8,2,0.0599,0.0694,0.0475,0.1074,0.0844,0.0799,0.0818,0.0929,0.0902,0.0849,0.0818
s048,8,3,0.0781,0.0749,0.0591,0.082,0.0675,0.071,0.0776,0.0823,0.0686,0.0968,0.0813
s048,8,4,0.0929,0.0739,0.0573,0.0913,0.0865,0.0966,0.0757,0.0876,0.0881,0.0828,0.096
s048,8,5,0.1029,0.0752,0.0617,0.1071,0.0778,0.0826,0.0768,0.0834,0.0907,0.0852,0.0923
s048,8,6,0.024,0.0765,0.0475,0.0989,0.0834,0.0797,0.0784,0.0921,0.0971,0.0855,0.0921
s048,8,7,0.1084,0.0718,0.0703,0.1163,0.0791,0.0939,0.0794,0.0926,0.0939,0.0847,0.0923
s048,8,8,0.1042,0.0879,0.0605,0.1198,0.0673,0.0987,0.0855,0.0852,0.0857,0.09,0.0496
s048,8,9,0.0704,0.0778,0.0699,0.1018,0.0802,0.1002,0.0776,0.0836,0.0815,0.0944,0.1013
s048,8,10,0.0934,0.1195,0.0343,0.0979,0.0757,0.091,0.0871,0.0966,0.0839,0.0918,0.1031
s048,8,11,0.1024,0.0752,0.0644,0.1087,0.0839,0.0836,0.0813,0.0981,0.0902,0.1166,0.0805
s048,8,12,0.101,0.0773,0.0591,0.1245,0.0781,0.0936,0.0902,0.0834,0.0757,0.0926,0.1092
s048,8,13,0.0942,0.1113,0.0464,0.09,0.081,0.0726,0.0876,0.0794,0.0847,0.0926,0.091
s048,8,14,0.0947,0.066,0.0633,0.1092,0.0892,0.0578,0.0781,0.0665,0.0847,0.0868,0.0915
s048,8,15,0.091,0.0707,0.0559,0.1161,0.0815,0.0871,0.0844,0.0852,0.0873,0.0947,0.0997
s048,8,16,0.0905,0.081,0.0586,0.1103,0.0784,0.0755,0.0683,0.1005,0.1195,0.0995,0.0968
s048,8,17,0.0881,0.0757,0.0507,0.1263,0.072,0.0718,0.0689,0.0894,0.0686,0.0892,0.0966
s048,8,18,0.0995,0.0704,0.0602,0.1147,0.086,0.0955,0.0554,0.0876,0.0907,0.091,0.0973
s048,8,19,0.0971,0.0646,0.0649,0.1,0.0865,0.0823,0.0873,0.0889,0.1126,0.095,0.0989
s048,8,20,0.0942,0.0747,0.0515,0.1155,0.1029,0.0865,0.0921,0.095,0.085,0.0902,0.1031
s048,8,21,0.1097,0.0757,0.0615,0.0952,0.076,0.0554,0.0704,0.0815,0.0881,0.086,0.0942
s048,8,22,0.0955,0.077,0.0467,0.1082,0.0828,0.0886,0.0878,0.0815,0.1053,0.0515,0.0971
s048,8,23,0.0807,0.0733,0.047,0.1176,0.0926,0.0981,0.0831,0.0963,0.0998,0.0913,0.0976
s048,8,24,0.0923,0.0886,0.0644,0.124,0.0778,0.091,0.0847,0.0784,0.0858,0.106,0.0918
s048,8,25,0.0805,0.0726,0.0375,0.1269,0.0921,0.101,0.0944,0.0956,0.0943,0.0786,0.0981
s048,8,26,0.0942,0.0939,0.0602,0.1195,0.0947,0.1184,0.0802,0.1029,0.0926,0.082,0.1005
s048,8,27,0.0836,0.0871,0.0459,0.0921,0.0876,0.0876,0.081,0.1006,0.0782,0.1034,0.0995
s048,8,28,0.1002,0.0747,0.0602,0.1211,0.0936,0.0929,0.086,0.0945,0.1037,0.0976,0.0599
s048,8,29,0.0929,0.0842,0.0718,0.1258,0.0976,0.1053,0.0762,0.0871,0.0739,0.1002,0.0905
s048,8,30,0.0918,0.0815,0.0715,0.1224,0.0934,0.101,0.0878,0.0919,0.0995,0.0968,0.0955
s048,8,31,0.0768,0.0892,0.0499,0.1229,0.0973,0.1047,0.0831,0.0924,0.0747,0.1031,0.1
s048,8,32,0.0923,0.085,0.0639,0.1195,0.0886,0.0958,0.0894,0.0903,0.1008,0.0966,0.0997
s048,8,33,0.0905,0.0908,0.0665,0.1103,0.0968,0.1031,0.0831,0.1066,0.0879,0.1008,0.0989
s048,8,34,0.0799,0.0802,0.0541,0.1208,0.0981,0.0926,0.0958,0.1058,0.09,0.1008,0.1395
s048,8,35,0.1084,0.1055,0.0844,0.1134,0.0987,0.0989,0.0765,0.1008,0.1011,0.0963,0.0264
s048,8,36,0.114,0.0884,0.0773,0.1105,0.0907,0.1031,0.0881,0.0921,0.0823,0.1089,0.0984
s048,8,37,0.0863,0.0855,0.0736,0.12,0.1213,0.0966,0.0834,0.0955,0.0849,0.0894,0.1047
s048,8,38,0.105,0.082,0.0762,0.1089,0.1169,0.0913,0.0842,0.1024,0.0944,0.1005,0.1021
s048,8,39,0.0958,0.0947,0.0694,0.119,0.0931,0.0868,0.0868,0.0905,0.0952,0.1158,0.1082
s048,8,40,0.0889,0.076,0.0831,0.1258,0.101,0.1092,0.0857,0.0973,0.0976,0.095,0.0995
s048,8,41,0.0987,0.0987,0.0723,0.1245,0.1026,0.106,0.0847,0.1013,0.1021,0.0876,0.106
s048,8,42,0.0873,0.0858,0.0742,0.1292,0.0992,0.1005,0.0958,0.091,0.0947,0.0955,0.0958
s048,8,43,0.0757,0.099,0.0634,0.1308,0.0955,0.1087,0.0702,0.0847,0.0823,0.0976,0.1079
s048,8,44,0.091,0.094,0.0676,0.1503,0.0995,0.1029,0.082,0.0831,0.0981,0.0987,0.1008
s048,8,45,0.0768,0.0935,0.0571,0.1329,0.0913,0.0873,0.0723,0.0839,0.0953,0.0929,0.0942
s048,8,46,0.0831,0.0871,0.0881,0.1525,0.0931,0.0842,0.0652,0.086,0.0981,0.1016,0.1018
s048,8,47,0.0884,0.091,0.0887,0.1303,0.0992,0.0918,0.0794,0.1064,0.0827,0.0947,0.1163
s048,8,48,0.0963,0.0847,0.0626,0.1227,0.1071,0.096,0.0844,0.0847,0.0868,0.1271,0.11
s048,8,49,0.0736,0.0929,0.0712,0.0736,0.1166,0.0902,0.0675,0.0992,0.0958,0.1026,0.0865
s048,8,50,0.0815,0.0923,0.0591,0.114,0.0921,0.1026,0.0755,0.0828,0.0926,0.1068,0.0889
s049,1,1,0.0952,0.1327,0.0981,0.1664,0.1443,0.0881,0.086,0.1517,0.1031,0.0818,0.0955
s049,1,2,0.1063,0.1092,0.1031,0.1366,0.1256,0.0894,0.1018,0.1409,0.1111,0.0776,0.0889
s049,1,3,0.0673,0.1274,0.0791,0.1242,0.1153,0.0913,0.0931,0.1693,0.1153,0.0733,0.0836
s049,1,4,0.1055,0.1021,0.0973,0.1414,0.1224,0.0755,0.0929,0.1422,0.072,0.0897,0.0886
s049,1,5,0.0878,0.1161,0.076,0.1422,0.0966,0.1351,0.0546,0.1923,0.0807,0.0718,0.0673
s049,1,6,0.0805,0.129,0.0973,0.1271,0.0773,0.0881,0.1076,0.1627,0.0694,0.0644,0.0736
s049,1,7,0.0726,0.1068,0.0778,0.1216,0.0794,0.0826,0.1153,0.0955,0.0955,0.0718,0.0815
s049,1,8,0.0681,0.1419,0.0715,0.1438,0.0926,0.0947,0.0849,0.1385,0.0689,0.0718,0.0805
s049,1,9,0.061,0.1176,0.0755,0.1256,0.0805,0.096,0.0902,0.1725,0.0726,0.0712,0.0694
s049,1,10,0.0691,0.1053,0.066,0.1295,0.0807,0.1271,0.0657,0.1765,0.0665,0.0739,0.0752
s049,1,11,0.0955,0.1208,0.0881,0.1688,0.1242,0.0786,0.0897,0.1801,0.0765,0.076,0.077
s049,1,12,0.0857,0.1182,0.0805,0.1422,0.0884,0.082,0.0947,0.1625,0.076,0.0765,0.0881
s049,1,13,0.0657,0.1269,0.0847,0.1382,0.0781,0.1263,0.0802,0.1414,0.0675,0.0749,0.0707
s049,1,14,0.0765,0.1179,0.0778,0.13,0.0889,0.1121,0.0813,0.1622,0.0604,0.0668,0.0726
s049,1,15,0.0778,0.1161,0.0691,0.1377,0.1063,0.1,0.0844,0.1575,0.0657,0.0871,0.0673
s049,1,16,0.072,0.1232,0.0752,0.1456,0.1435,0.1179,0.0828,0.1076,0.082,0.0828,0.0797
s049,1,17,0.0844,0.1116,0.0878,0.1295,0.1066,0.0921,0.0886,0.1358,0.0718,0.0802,0.0744
s049,1,18,0.0712,0.1108,0.0773,0.1248,0.0791,0.0791,0.0686,0.1701,0.071,0.0718,0.0644
s049,1,19,0.0675,0.1089,0.0702,0.1393,0.0649,0.0691,0.0778,0.1786,0.071,0.0628,0.0673
s049,1,20,0.0678,0.1382,0.0828,0.1432,0.0929,0.1369,0.0765,0.1757,0.067,0.0749,0.0834
s049,1,21,0.0762,0.1169,0.0797,0.1358,0.1126,0.0836,0.0855,0.1688,0.0689,0.0836,0.0736
s049,1,22,0.0981,0.1137,0.0826,0.1366,0.0797,0.0715,0.0881,0.1535,0.0689,0.0728,0.0926
s049,1,23,0.0863,0.1269,0.0897,0.1443,0.0823,0.071,0.0644,0.1712,0.0697,0.0876,0.0849
s049,1,24,0.0831,0.1221,0.0786,0.1374,0.0818,0.0736,0.082,0.1651,0.071,0.0818,0.0907
s049,1,25,0.0784,0.1256,0.0805,0.1416,0.0997,0.1311,0.09,0.1575,0.0847,0.0741,0.0921
s049,1,26,0.1132,0.1366,0.1074,0.1509,0.0781,0.1332,0.0894,0.1648,0.0723,0.081,0.0604
s049,1,27,0.0765,0.1311,0.0776,0.143,0.0797,0.1532,0.1005,0.153,0.0966,0.0744,0.0794
s049,1,28,0.0723,0.1113,0.0594,0.1345,0.0789,0.1031,0.0828,0.1577,0.0752,0.0976,0.0907
s049,1,29,0.0807,0.1211,0.0921,0.1256,0.0689,0.0878,0.0923,0.1572,0.0694,0.0781,0.0844
s049,1,30,0.0939,0.1424,0.1345,0.1366,0.0844,0.1221,0.1585,0.168,0.0736,0.0876,0.0818
s049,1,31,0.081,0.1503,0.0794,0.13,0.0694,0.1221,0.0878,0.1456,0.0818,0.0913,0.076
s049,1,32,0.0873,0.1469,0.183,0.153,0.1369,0.1345,0.0963,0.1664,0.0786,0.0752,0.0715
s049,1,33,0.0726,0.1485,0.0847,0.1292,0.0828,0.1129,0.0889,0.1612,0.0699,0.072,0.0686
s049,1,34,0.0681,0.1364,0.0826,0.1282,0.0715,0.1841,0.0881,0.1596,0.0691,0.0712,0.1058
s049,1,35,0.0886,0.1411,0.0958,0.1503,0.1132,0.1209,0.0778,0.1469,0.0654,0.0702,0.0691
s049,1,36,0.0739,0.139,0.0744,0.1335,0.1031,0.0907,0.1026,0.1593,0.0839,0.0715,0.0881
s049,1,37,0.0739,0.1377,0.0762,0.1184,0.1018,0.0681,0.0815,0.1627,0.0723,0.077,0.0691
